,FIPS,State,County,MedianRUCA,madRUCA,PopwtdmedianRUCA,AreawtdmedianRUCA,Population_2010,RUCC_2013,Description,AgeDist,AirPollution,Comorbidities,Demographics,HealthDisparities,HospitalBeds,Mobility,ResidentialDensity
128,13245,GA,Richmond County,1.0,0.0,0.02,0.006,"200,549",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4640817135884801,0.4970059880239522,0.4521215795585955,0.654749997272397,0.6050865666205297,0.2724134466939474,0.7170668328967399,0.9261
129,15001,HI,Hawaii County,7.0,3.0,0.10400000000000001,0.008,"185,079",5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             ",0.6056629582719985,0.0,0.2456850002836081,0.2632054364645858,0.2434295262296793,0.4512657732674761,0.5579596606535687,0.5466
130,15003,HI,Honolulu County,1.0,0.0,0.004,0.001,"953,207",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5561726637917245,0.0,0.1735432118290795,0.3376015940296289,0.0712336380312313,0.4751591412204511,0.7909781512507735,0.965
131,15009,HI,Maui County,4.0,2.0,0.063,0.015,"154,834",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5561726637917245,0.0,0.184115370291939,0.2631888291329644,0.1019392315416949,0.5232261725311277,0.6221487078879622,0.6622
132,16001,ID,Ada County,1.0,0.0,0.015,0.002,"392,365",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4724571628592929,0.4550898203592814,0.169022167371681,0.3537027011047959,0.1173759227029585,0.4356076883266379,0.6851629769792921,0.2429
133,16027,ID,Canyon County,1.0,0.0,0.03,0.009000000000000001,"188,923",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4640817135884801,0.4610778443113772,0.2945950374418283,0.3539740366698948,0.5339955430569822,0.5275527323241559,0.6603813547040931,0.4082
134,16055,ID,Kootenai County,1.0,0.0,0.042,0.004,"138,494",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.579673914473061,0.5269461077844312,0.2110526506349301,0.2906382927468374,0.2339501208308304,0.4540389674243632,0.612735110197061,0.2572
135,17019,IL,Champaign County,1.0,0.0,0.024,0.002,"201,081",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4254416122920296,0.5269461077844312,0.2716635130490008,0.5011496345257657,0.2118022385412467,0.4569153870246858,0.6484632073415261,0.9936
136,17031,IL,Cook County,1.0,0.0,0.001,0.0,"5,194,675",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4833394486037307,0.7185628742514971,0.247473062873898,0.6204805193272244,0.3495823889441025,0.4166402860524928,0.8223579570945715,0.8758
137,17043,IL,DuPage County,1.0,0.0,0.005,0.003,"916,924",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4990893333193935,0.6107784431137724,0.1776125604116309,0.417252705181129,0.0746663827225463,0.4863669537414843,0.7772635894669608,0.3079
138,17089,IL,Kane County,1.0,0.0,0.012,0.004,"515,269",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4467440848690857,0.5868263473053893,0.2173906563239029,0.5142449681911166,0.2534259090738817,0.4754696620139778,0.7000308974914159,0.2958
139,17093,IL,Kendall County,1.0,0.0,0.098,0.053,"114,736",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.3453966168814669,0.562874251497006,0.2191820321634729,0.4819861695458318,0.0798650655141233,0.0,0.6464548873698709,0.0478
140,17097,IL,Lake County,1.0,0.0,0.006999999999999999,0.005,"703,462",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4640817135884801,0.5748502994011976,0.1910401311060021,0.5212312440295588,0.1480385150605816,0.5215753636550535,0.7175600967705097,0.5365
141,17111,IL,McHenry County,1.0,0.0,0.026000000000000002,0.006,"308,760",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4724571628592929,0.5449101796407185,0.2634599557245775,0.3297009336238686,0.070335913683557,0.5516401920467127,0.6593921821387776,0.0408
142,17113,IL,McLean County,1.0,0.0,0.025,0.002,"169,572",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4377631248108773,0.5209580838323353,0.2930060617239122,0.4338485732974326,0.08860718784144199,0.4779863617757821,0.6310724318471767,0.6393
143,17119,IL,Madison County,1.0,0.0,0.017,0.004,"269,282",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5472454870957077,0.5748502994011976,0.3742854547991511,0.4543615495130991,0.2231771877559215,0.4046076648031684,0.6519646536990167,0.3725
144,17143,IL,Peoria County,1.0,0.0,0.021,0.003,"186,494",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5357771420024626,0.532934131736527,0.36530224500186204,0.5407952713969375,0.2998333072957538,0.3393512595674994,0.6661074106686921,0.6444
145,17161,IL,Rock Island County,1.0,0.0,0.026000000000000002,0.003,"147,546",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5858342498966352,0.4790419161676646,0.3631421860339903,0.528912418740678,0.2964902989037837,0.4253208436144452,0.6627906554734077,0.7816
146,17163,IL,St. Clair County,1.0,0.0,0.016,0.004,"270,056",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5067215141840639,0.532934131736527,0.3890211319651288,0.5833907304742773,0.3033884306181216,0.4426503959544945,0.6612316040828959,0.4499
147,17167,IL,Sangamon County,1.0,0.0,0.018000000000000002,0.002,"197,465",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5517358041566147,0.5089820359281437,0.3241828182696237,0.4704137868214503,0.19431678937252397,0.3577930023265024,0.6515825944638117,0.6361
148,17179,IL,Tazewell County,1.0,0.0,0.037000000000000005,0.009000000000000001,"135,394",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5755097168756041,0.5449101796407185,0.3213201832598459,0.2707784575776554,0.0700586345411518,0.5492257653227685,0.6289888697996108,0.2617
149,17197,IL,Will County,1.0,0.0,0.006,0.002,"677,560",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4316532862111268,0.6167664670658684,0.2524477494352078,0.5136111120658728,0.1175327504368471,0.5300136166981062,0.6954881454202265,0.1465
150,17201,IL,Winnebago County,1.0,0.0,0.013000000000000001,0.003,"295,266",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5494974081927578,0.5089820359281437,0.3612228254256567,0.5386684023904593,0.3705965825767278,0.4284633569668459,0.6912481563661588,0.5539999999999999
151,18003,IN,Allen County,1.0,0.0,0.011000000000000001,0.003,"355,329",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4833394486037307,0.5748502994011976,0.3697772156014267,0.5136768651389199,0.3085077359314863,0.3944326014664909,0.673939844871029,0.3878
152,18039,IN,Elkhart County,1.0,0.0,0.026000000000000002,0.012,"197,559",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4860110859057147,0.6047904191616766,0.3891311370256826,0.4757853408143649,0.4452075576513565,0.4856807767087958,0.6710227164832427,0.7966
153,18057,IN,Hamilton County,1.0,0.0,0.022000000000000002,0.008,"274,569",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4094437997825014,0.5149700598802395,0.1748361346519603,0.3495495832998238,0.0296664592091907,0.4867209385560971,0.688638615345179,0.035
154,18063,IN,Hendricks County,1.0,0.0,0.049,0.025,"145,448",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4583916518016399,0.5508982035928144,0.2855948145325131,0.4295614930642506,0.0667291167069355,0.4978916900781825,0.6330532492664873,0.0802
155,18081,IN,Johnson County,1.0,0.0,0.04,0.009000000000000001,"139,654",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.49129758316188105,0.5449101796407185,0.3213154898553551,0.3198264433834867,0.1196195710893974,0.5492873475722342,0.6666895355448602,0.1891
156,18089,IN,Lake County,1.0,0.0,0.009000000000000001,0.004,"496,005",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5287228277828,0.6766467065868265,0.419081279110353,0.5944084841491332,0.3971721381919736,0.3582854029641256,0.7264389672108085,0.504
157,18095,IN,Madison County,1.0,0.0,0.03,0.009000000000000001,"131,636",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5712984652022484,0.502994011976048,0.5182805980584011,0.4705721948934915,0.4049747395328629,0.4323387264451588,0.6387340163940162,0.5877
158,18097,IN,Marion County,1.0,0.0,0.004,0.003,"903,393",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4285603903886945,0.5868263473053893,0.4010874635518758,0.5935093193310049,0.4630601427132378,0.3947829846075913,0.7837495282807024,0.6839
159,18105,IN,Monroe County,1.0,0.0,0.035,0.005,"137,974",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4347207258122685,0.4431137724550898,0.2494456416418733,0.3631053359671794,0.3551862702739293,0.4652275857194959,0.6737255438187925,0.8921
160,18127,IN,Porter County,1.0,0.0,0.034,0.01,"164,343",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5239446622367122,0.5808383233532934,0.3513055835502919,0.3884060133354772,0.1209409230408247,0.4939105872908939,0.6480087407165414,0.2273
161,18141,IN,St. Joseph County,1.0,0.0,0.012,0.003,"266,931",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5142005305328247,0.5868263473053893,0.3588845986400615,0.5432148410019714,0.3324965975488378,0.4343163616378327,0.6924789469681146,0.7157
162,18157,IN,Tippecanoe County,1.0,0.0,0.026000000000000002,0.003,"172,780",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.3927283612037091,0.4730538922155689,0.3077712564474287,0.4258247221093605,0.3307633017802838,0.4095248877989363,0.6794334464087048,0.8424
163,18163,IN,Vanderburgh County,1.0,0.0,0.017,0.004,"179,703",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5380992168517501,0.5688622754491018,0.4157718553483494,0.4534607432572844,0.3029370991904099,0.3544125643727838,0.6990751462885874,0.7096
164,19013,IA,Black Hawk County,1.0,0.0,0.027999999999999997,0.003,"131,090",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5239446622367122,0.3832335329341317,0.3274592124255785,0.4763197515286527,0.213189356961724,0.4113163021857589,0.7228965534919621,0.6663
165,19103,IA,Johnson County,1.0,0.0,0.04,0.002,"130,882",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.3892933893520653,0.3772455089820359,0.1778279688586005,0.4444868582091191,0.1402820466091543,0.2836323617771063,0.7277482196789995,0.8593
166,19113,IA,Linn County,1.0,0.0,0.023,0.003,"211,226",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5166605513962695,0.4011976047904191,0.3042139896227721,0.3953487524122528,0.0419686433666265,0.3818985099347364,0.7567756337278777,0.3938
167,19153,IA,Polk County,1.0,0.0,0.009000000000000001,0.002,"430,640",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4407808887294848,0.3353293413173652,0.2679348458420268,0.4460805957882165,0.1143656011013113,0.4000773857700113,0.8104493521524427,0.6157
168,19163,IA,Scott County,1.0,0.0,0.021,0.002,"165,224",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5191044408593759,0.43712574850299396,0.3295254605409451,0.4548758350546084,0.1168742425864868,0.3266642572198831,0.7415464835068445,0.3591
169,20091,KS,Johnson County,1.0,0.0,0.006999999999999999,0.003,"544,179",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4752076683887773,0.407185628742515,0.1515841679618103,0.41336461814524894,0.043245066942677005,0.4829594115957949,0.7188374578012561,0.0783
170,20173,KS,Sedgwick County,1.0,0.0,0.006999999999999999,0.001,"498,365",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4752076683887773,0.4191616766467066,0.3481233750516776,0.5846584051572747,0.3075393066070127,0.5075739509054491,0.6744709358404037,0.4588
171,20177,KS,Shawnee County,1.0,0.0,0.021,0.003,"177,934",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.560557323866868,0.3952095808383233,0.3950034865202302,0.5791974407283141,0.1930501223605633,0.3670333834598464,0.6617078532670299,0.7755
172,20209,KS,Wyandotte County,1.0,0.0,0.013999999999999999,0.006,"157,505",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4191246507650109,0.4251497005988024,0.4749328344909778,0.6747129674931698,0.6573922294146436,0.3247502801406921,0.7132492112934719,0.6686
173,21015,KY,Boone County,1.0,0.0,0.049,0.023,"118,811",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4437744133187831,0.5389221556886228,0.3515678381159411,0.3246687963927809,0.0645599072909598,0.4755082579157242,0.6887609945227205,0.0977
174,21067,KY,Fayette County,1.0,0.0,0.013000000000000001,0.004,"295,803",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4467440848690857,0.4670658682634731,0.3122134190789658,0.4890206717988517,0.258783226370475,0.3080568387551102,0.7416720852659398,0.7701
175,21111,KY,Jefferson County,1.0,0.0,0.005,0.003,"741,096",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5191044408593759,0.592814371257485,0.4077749987745095,0.4918357827184907,0.2355685059556596,0.3441441321753956,0.7758351442473156,0.7128
176,21117,KY,Kenton County,1.0,0.0,0.022000000000000002,0.01,"159,720",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4752076683887773,0.5508982035928144,0.4147550309780445,0.3668939411737671,0.1910512312362301,0.3743059812242439,0.7375494870127464,0.4343
177,21227,KY,Warren County,1.0,0.0,0.046,0.009000000000000001,"113,792",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4407808887294848,0.4670658682634731,0.3214465437726335,0.4589012583157457,0.3166780754225766,0.3524946098915443,0.6136349999254871,0.8806
178,22017,LA,Caddo Parish,1.0,0.0,0.016,0.002,"254,969",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5357771420024626,0.43712574850299396,0.5068824395442135,0.6559675525551599,0.4793048219228308,0.3143491838746728,0.6666632770809995,0.8103
179,22019,LA,Calcasieu Parish,1.0,0.0,0.025,0.003,"192,768",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4939129750014257,0.3892215568862275,0.428450078435743,0.6073303430007575,0.3974321927829611,0.39146717482497795,0.6372907686568628,0.7829
180,22033,LA,East Baton Rouge Parish,1.0,0.0,0.01,0.004,"440,171",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4668944952995216,0.3592814371257485,0.3851487911943337,0.5921223589333904,0.33695619049775705,0.3627481268319678,0.7304355078322657,0.7593
181,22051,LA,Jefferson Parish,1.0,0.0,0.006999999999999999,0.002,"432,552",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5380992168517501,0.2994011976047904,0.4107175313185728,0.6209026220047699,0.3807411206534055,0.4013692942913154,0.7312670587673238,0.461
182,22055,LA,Lafayette Parish,1.0,0.0,0.024,0.012,"221,578",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4377631248108773,0.3832335329341317,0.3214274886170955,0.5700979077974955,0.3243133697570362,0.3877207847362583,0.7099820412629966,0.8376
183,22063,LA,Livingston Parish,1.0,0.0,0.077,0.04,"128,026",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4437744133187831,0.4011976047904191,0.4304194910366039,0.4609121179927092,0.2947188200387299,0.0,0.5934810239270952,0.5215
184,22071,LA,Orleans Parish,1.0,0.0,0.005,0.002,"343,829",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4724571628592929,0.3592814371257485,0.4071876987509228,0.6356051663422082,0.4666202045433548,0.4040219636937822,0.75830149593438,0.7771
185,22073,LA,Ouachita Parish,1.0,0.0,0.023,0.005,"153,720",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4860110859057147,0.3892215568862275,0.5031015094408273,0.5834937242452396,0.5084529787211746,0.3054546127996175,0.6495208010768743,0.9516
186,22079,LA,Rapides Parish,1.0,0.0,0.028999999999999998,0.005,"131,613",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.526341402378779,0.3772455089820359,0.5258531031048248,0.6690612782245132,0.4902801133640476,0.3443237922361296,0.6087736968255217,0.9335
187,22103,LA,St. Tammany Parish,1.0,0.0,0.025,0.005,"233,740",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5334405085950897,0.3772455089820359,0.3212406946724746,0.5342742697232646,0.2178505855684999,0.3874180648869776,0.6328590776269196,0.1818
188,22105,LA,Tangipahoa Parish,1.0,0.0,0.064,0.039,"121,097",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4752076683887773,0.3532934131736527,0.47200112889981105,0.5916661872645361,0.5448743529199771,0.4408570037587528,0.6099906044277357,0.7170000000000001
189,23005,ME,Cumberland County,1.0,0.0,0.017,0.009000000000000001,"281,674",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5648909983668218,0.2994011976047904,0.1603874747755332,0.3618011144647804,0.0633565977198789,0.4035215906598304,0.6536398817963873,0.5925
190,23019,ME,Penobscot County,2.0,1.0,0.033,0.02,"153,923",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5670390838965326,0.251497005988024,0.3510037527975748,0.3679503812736628,0.3037898951627075,0.3803902563130866,0.5516785377555684,0.8612
191,23031,ME,York County,2.0,1.0,0.043,0.044000000000000004,"197,131",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.6056629582719985,0.281437125748503,0.2709795278459379,0.2530045309017954,0.0952310516985876,0.5517693558447243,0.5966387153935431,0.2811
192,24003,MD,Anne Arundel County,1.0,0.0,0.01,0.005,"537,656",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4886637078344629,0.4550898203592814,0.2544910429274643,0.5443654864260009,0.0668219847429018,0.5454958731478402,0.7376572988009381,0.3645
193,24005,MD,Baltimore County,1.0,0.0,0.005,0.002,"805,029",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5472454870957077,0.4730538922155689,0.2893003848261115,0.5932413368443549,0.1254644756876661,0.4623456516582477,0.7571557469155167,0.618
194,24013,MD,Carroll County,2.0,0.0,0.051,0.037000000000000005,"167,134",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5357771420024626,0.4491017964071856,0.2701273838864759,0.3529727912431329,0.0229202167209922,0.4552328944856323,0.6412177948230335,0.1831
195,24017,MD,Charles County,2.0,0.0,0.066,0.042,"146,551",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4222965150817871,0.3772455089820359,0.3367607772362361,0.6923438161420928,0.0321566716288632,0.6382083552379336,0.6301359386936857,0.1283
196,24021,MD,Frederick County,1.0,0.0,0.02,0.008,"233,385",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4806485213347297,0.43712574850299396,0.213164927062805,0.49978235517509007,0.0705117727399913,0.5417064912154979,0.6746102923540752,0.20600000000000002
197,24025,MD,Harford County,1.0,0.0,0.018000000000000002,0.006,"244,826",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5215324091055006,0.4730538922155689,0.2979923052682379,0.4961518417881135,0.0616510057752836,0.5641848263010351,0.6804038182631449,0.1394
198,24027,MD,Howard County,1.0,0.0,0.018000000000000002,0.008,"287,085",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4583916518016399,0.4790419161676646,0.1305838874810342,0.5504666256573094,0.0226447443497147,0.4923327630562926,0.7455267231611065,0.1745
199,24031,MD,Montgomery County,1.0,0.0,0.005,0.002,"971,777",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5016507991249867,0.4670658682634731,0.0819565785770013,0.5988598347862922,0.1141497521772495,0.4966568553170083,0.780121409581465,0.5804
200,24033,MD,Prince George's County,1.0,0.0,0.004,0.002,"863,420",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4377631248108773,0.4131736526946108,0.3229552228518019,0.7575985313506071,0.2780449724605922,0.5750612597805161,0.7648619279990435,0.8641
201,24043,MD,Washington County,1.0,0.0,0.036000000000000004,0.015,"147,430",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5449798764246452,0.4251497005988024,0.3863663821282485,0.4790546969209253,0.28709581174793897,0.4533941999445802,0.6653258246895866,0.8007
202,24510,MD,Baltimore city,1.0,0.0,0.005,0.004,"620,961",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4640817135884801,0.3892215568862275,0.48773606721609003,0.6671817805706922,0.4340331600318617,0.3120136717705498,0.8443283545876485,0.873
203,25001,MA,Barnstable County,1.0,0.0,0.019,0.015,"215,888",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.7587025424966539,0.2215568862275449,0.1771302028752142,0.435235518030848,0.0310400870719141,0.5047191173259783,0.6363044677779439,0.0942
204,25005,MA,Bristol County,1.0,0.0,0.008,0.002,"548,285",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.542700408721451,0.2335329341317365,0.2839759837778792,0.4538639589523053,0.2052558249397773,0.4756214327103977,0.6729603460582114,0.6466
205,25009,MA,Essex County,1.0,0.0,0.006,0.002,"743,159",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.542700408721451,0.2874251497005988,0.1905117833790181,0.4575520194434646,0.1379714272395801,0.5041964219595644,0.714390212086876,0.8045
206,25013,MA,Hampden County,1.0,0.0,0.009000000000000001,0.002,"463,490",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5357771420024626,0.311377245508982,0.3053303353998325,0.5248082488230783,0.3251718269455341,0.4255503582870648,0.6903240079547597,0.843
207,25015,MA,Hampshire County,1.0,0.0,0.032,0.013000000000000001,"158,080",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5357771420024626,0.2994011976047904,0.1419302982906477,0.3403117446119363,0.1273189455731878,0.4841316090965979,0.6145340730556236,0.687
208,25017,MA,Middlesex County,1.0,0.0,0.003,0.001,"1,503,085",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.504194780386106,0.3293413173652694,0.1075748089152435,0.3842149254056825,0.0260338856311467,0.4987768933329762,0.7420175943865811,0.8195
209,25021,MA,Norfolk County,1.0,0.0,0.008,0.005,"670,850",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.540406913436432,0.3053892215568862,0.1554867423863692,0.3919806775142294,0.0265270136976137,0.5602907611787408,0.7249923788213172,0.6603
210,25023,MA,Plymouth County,1.0,0.0,0.011000000000000001,0.006,"494,919",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.560557323866868,0.251497005988024,0.2624505819754968,0.4722537815668358,0.056738274627525,0.4720347024399235,0.647836044066769,0.3515
211,25025,MA,Suffolk County,1.0,0.0,0.005,0.003,"722,023",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4126987707575906,0.2754491017964072,0.1750654145518905,0.6085734817079178,0.3124699850146402,0.3281759269298998,0.8686862788121811,0.9774
212,25027,MA,Worcester County,1.0,0.0,0.006,0.002,"798,552",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5092312328105775,0.2934131736526946,0.2284646101988447,0.4146370737157033,0.1206446125758738,0.4757819903735804,0.6618428811949516,0.7931
213,26021,MI,Berrien County,1.0,0.0,0.024,0.008,"156,813",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.595880459448231,0.5269461077844312,0.3465100605760016,0.5662887124175071,0.3215440714238308,0.4711495638795297,0.6541262035890946,0.7364
214,26025,MI,Calhoun County,1.0,0.0,0.031,0.017,"136,146",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5561726637917245,0.5089820359281437,0.41742154779537893,0.5539777496106866,0.3392687370898674,0.4805459255846561,0.6438213018911954,0.7214
215,26049,MI,Genesee County,1.0,0.0,0.008,0.004,"425,790",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5494974081927578,0.4311377245508981,0.4379218561715023,0.5820109210638612,0.38985531738163204,0.4372617743751392,0.7029476102206466,0.4585
216,26065,MI,Ingham County,1.0,0.0,0.013000000000000001,0.002,"280,895",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4496902805094778,0.4550898203592814,0.3159624649696819,0.5412200628500885,0.3156850740107657,0.4055891938186649,0.7192010408089314,0.8574
217,26075,MI,Jackson County,1.0,0.0,0.034,0.009000000000000001,"160,248",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5517358041566147,0.4790419161676646,0.41307748852014503,0.4672984817553166,0.299287301060948,0.4763504430593597,0.6444939008736391,0.7599
218,26077,MI,Kalamazoo County,1.0,0.0,0.018000000000000002,0.004,"250,331",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.49129758316188105,0.5209580838323353,0.3198248087469895,0.5213488115440372,0.2204748604058514,0.425119230831772,0.7012985353407363,0.6947
219,26081,MI,Kent County,1.0,0.0,0.008,0.002,"602,622",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4555137084840577,0.5089820359281437,0.2506750231936813,0.541240828653296,0.1947354784685278,0.4430061053079792,0.7348699018351841,0.6501
220,26093,MI,Livingston County,2.0,0.0,0.032,0.019,"180,967",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5334405085950897,0.4670658682634731,0.2114629289420327,0.2378776330942701,0.031263885788937996,0.606735891665707,0.6500289422224,0.0516
221,26099,MI,Macomb County,1.0,0.0,0.004,0.002,"840,978",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.540406913436432,0.4790419161676646,0.3520409473815882,0.4838978411173149,0.2038182373791315,0.5358642201046369,0.7709255723020669,0.313
222,26115,MI,Monroe County,1.0,0.0,0.033,0.02,"152,021",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5561726637917245,0.4790419161676646,0.3740825201693105,0.3480094971935751,0.1506867597282279,0.5194939520575865,0.6199022051249279,0.2187
223,26121,MI,Muskegon County,1.0,0.0,0.024,0.006,"172,188",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5357771420024626,0.43712574850299396,0.4136995365633213,0.6001832865963252,0.3643502134338733,0.4673809685190616,0.6620970597644151,0.7879999999999999
224,26125,MI,Oakland County,1.0,0.0,0.003,0.001,"1,202,362",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5334405085950897,0.4850299401197604,0.1856020428754874,0.4925655130320333,0.0708702361317367,0.4110366141729373,0.7679109559882015,0.184
225,26139,MI,Ottawa County,1.0,0.0,0.019,0.006999999999999999,"263,801",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4886637078344629,0.502994011976048,0.1922599212564055,0.3462496381934026,0.0808402401174738,0.5562755909999139,0.6653820263215209,0.4877
